Feature,Missing Count,Missing Percentage
賣超第3名分點前15天賣均值(千),21180,0.1054444798470607
賣超第3名分點前15天賣均價,21180,0.1054444798470607
賣超第3名分點前15天賣均張,21180,0.1054444798470607
賣超第3名分點前15天賣張,21180,0.1054444798470607
賣超第3名分點前15天賣金額(千),21180,0.1054444798470607
賣超第3名分點前15天金額增減(千),21180,0.1054444798470607
買超第3名分點前5天券商代號,21179,0.10543950135415008
買超第3名分點前5天張增減,21179,0.10543950135415008
買超第3名分點前5天買均值(千),21179,0.10543950135415008
買超第3名分點前5天買均價,21179,0.10543950135415008
買超第3名分點前5天買均張,21179,0.10543950135415008
買超第3名分點前5天買張,21179,0.10543950135415008
買超第3名分點前5天買金額(千),21179,0.10543950135415008
買超第3名分點前5天賣均值(千),21179,0.10543950135415008
買超第3名分點前5天賣均價,21179,0.10543950135415008
買超第3名分點前5天賣均張,21179,0.10543950135415008
買超第3名分點前5天賣張,21179,0.10543950135415008
買超第3名分點前5天賣金額(千),21179,0.10543950135415008
買超第3名分點前5天金額增減(千),21179,0.10543950135415008
賣超第3名分點前5天券商代號,21179,0.10543950135415008
賣超第3名分點前5天張增減,21179,0.10543950135415008
賣超第3名分點前5天買均值(千),21179,0.10543950135415008
賣超第3名分點前5天買均價,21179,0.10543950135415008
賣超第3名分點前5天買均張,21179,0.10543950135415008
賣超第3名分點前5天買張,21179,0.10543950135415008
賣超第3名分點前5天買金額(千),21179,0.10543950135415008
賣超第3名分點前5天賣均值(千),21179,0.10543950135415008
賣超第3名分點前5天賣均價,21179,0.10543950135415008
賣超第3名分點前5天賣均張,21179,0.10543950135415008
賣超第3名分點前5天賣張,21179,0.10543950135415008
賣超第3名分點前5天賣金額(千),21179,0.10543950135415008
賣超第3名分點前5天金額增減(千),21179,0.10543950135415008
買超第3名分點前6天券商代號,21178,0.10543452286123944
買超第3名分點前6天張增減,21178,0.10543452286123944
買超第3名分點前6天買均值(千),21178,0.10543452286123944
買超第3名分點前6天買均價,21178,0.10543452286123944
買超第3名分點前6天買均張,21178,0.10543452286123944
買超第3名分點前6天買張,21178,0.10543452286123944
買超第3名分點前6天買金額(千),21178,0.10543452286123944
買超第3名分點前6天賣均值(千),21178,0.10543452286123944
買超第3名分點前6天賣均價,21178,0.10543452286123944
買超第3名分點前6天賣均張,21178,0.10543452286123944
買超第3名分點前6天賣張,21178,0.10543452286123944
買超第3名分點前6天賣金額(千),21178,0.10543452286123944
買超第3名分點前6天金額增減(千),21178,0.10543452286123944
賣超第3名分點前6天券商代號,21178,0.10543452286123944
賣超第3名分點前6天張增減,21178,0.10543452286123944
賣超第3名分點前6天買均值(千),21178,0.10543452286123944
賣超第3名分點前6天買均價,21178,0.10543452286123944
賣超第3名分點前6天買均張,21178,0.10543452286123944
賣超第3名分點前6天買張,21178,0.10543452286123944
賣超第3名分點前6天買金額(千),21178,0.10543452286123944
賣超第3名分點前6天賣均值(千),21178,0.10543452286123944
賣超第3名分點前6天賣均價,21178,0.10543452286123944
賣超第3名分點前6天賣均張,21178,0.10543452286123944
賣超第3名分點前6天賣張,21178,0.10543452286123944
賣超第3名分點前6天賣金額(千),21178,0.10543452286123944
賣超第3名分點前6天金額增減(千),21178,0.10543452286123944
主力券商_前8天分點買賣力,20937,0.10423470606977855
主力券商_前10天分點買賣力,20876,0.10393101800223037
主力券商_前4天分點買賣力,20813,0.10361737294886092
主力券商_前7天分點買賣力,20810,0.10360243747012904
主力券商_前5天分點買賣力,20774,0.1034232117253465
買超第5名分點前14天券商代號,20772,0.10341325473952524
買超第5名分點前14天張增減,20772,0.10341325473952524
買超第5名分點前14天買均值(千),20772,0.10341325473952524
買超第5名分點前14天買均價,20772,0.10341325473952524
買超第5名分點前14天買均張,20772,0.10341325473952524
買超第5名分點前14天買張,20772,0.10341325473952524
買超第5名分點前14天買金額(千),20772,0.10341325473952524
買超第5名分點前14天賣均值(千),20772,0.10341325473952524
買超第5名分點前14天賣均價,20772,0.10341325473952524
買超第5名分點前14天賣均張,20772,0.10341325473952524
買超第5名分點前14天賣張,20772,0.10341325473952524
買超第5名分點前14天賣金額(千),20772,0.10341325473952524
買超第5名分點前14天金額增減(千),20772,0.10341325473952524
賣超第5名分點前14天券商代號,20772,0.10341325473952524
賣超第5名分點前14天張增減,20772,0.10341325473952524
賣超第5名分點前14天買均值(千),20772,0.10341325473952524
賣超第5名分點前14天買均價,20772,0.10341325473952524
賣超第5名分點前14天買均張,20772,0.10341325473952524
賣超第5名分點前14天買張,20772,0.10341325473952524
賣超第5名分點前14天買金額(千),20772,0.10341325473952524
賣超第5名分點前14天賣均值(千),20772,0.10341325473952524
賣超第5名分點前14天賣均價,20772,0.10341325473952524
賣超第5名分點前14天賣均張,20772,0.10341325473952524
賣超第5名分點前14天賣張,20772,0.10341325473952524
賣超第5名分點前14天賣金額(千),20772,0.10341325473952524
賣超第5名分點前14天金額增減(千),20772,0.10341325473952524
主力券商_前15天分點買賣力,20771,0.10340827624661462
主力券商_前6天分點買賣力,20730,0.10320415803727895
買超第4名分點前19天券商代號,20716,0.10313445913653019
買超第4名分點前19天張增減,20716,0.10313445913653019
買超第4名分點前19天買均值(千),20716,0.10313445913653019
買超第4名分點前19天買均價,20716,0.10313445913653019
買超第4名分點前19天買均張,20716,0.10313445913653019
買超第4名分點前19天買張,20716,0.10313445913653019
買超第4名分點前19天買金額(千),20716,0.10313445913653019
買超第4名分點前19天賣均值(千),20716,0.10313445913653019
買超第4名分點前19天賣均價,20716,0.10313445913653019
買超第4名分點前19天賣均張,20716,0.10313445913653019
買超第4名分點前19天賣張,20716,0.10313445913653019
買超第4名分點前19天賣金額(千),20716,0.10313445913653019
買超第4名分點前19天金額增減(千),20716,0.10313445913653019
賣超第4名分點前19天券商代號,20716,0.10313445913653019
賣超第4名分點前19天張增減,20716,0.10313445913653019
賣超第4名分點前19天買均值(千),20716,0.10313445913653019
賣超第4名分點前19天買均價,20716,0.10313445913653019
賣超第4名分點前19天買均張,20716,0.10313445913653019
賣超第4名分點前19天買張,20716,0.10313445913653019
賣超第4名分點前19天買金額(千),20716,0.10313445913653019
賣超第4名分點前19天賣均值(千),20716,0.10313445913653019
賣超第4名分點前19天賣均價,20716,0.10313445913653019
賣超第4名分點前19天賣均張,20716,0.10313445913653019
賣超第4名分點前19天賣張,20716,0.10313445913653019
賣超第4名分點前19天賣金額(千),20716,0.10313445913653019
賣超第4名分點前19天金額增減(千),20716,0.10313445913653019
買超第5名分點前20天券商代號,20684,0.10297514736339015
買超第5名分點前20天張增減,20684,0.10297514736339015
買超第5名分點前20天買均值(千),20684,0.10297514736339015
買超第5名分點前20天買均價,20684,0.10297514736339015
買超第5名分點前20天買均張,20684,0.10297514736339015
買超第5名分點前20天買張,20684,0.10297514736339015
買超第5名分點前20天買金額(千),20684,0.10297514736339015
買超第5名分點前20天賣均值(千),20684,0.10297514736339015
買超第5名分點前20天賣均價,20684,0.10297514736339015
買超第5名分點前20天賣均張,20684,0.10297514736339015
買超第5名分點前20天賣張,20684,0.10297514736339015
買超第5名分點前20天賣金額(千),20684,0.10297514736339015
買超第5名分點前20天金額增減(千),20684,0.10297514736339015
賣超第5名分點前20天券商代號,20684,0.10297514736339015
賣超第5名分點前20天張增減,20684,0.10297514736339015
賣超第5名分點前20天買均值(千),20684,0.10297514736339015
賣超第5名分點前20天買均價,20684,0.10297514736339015
賣超第5名分點前20天買均張,20684,0.10297514736339015
賣超第5名分點前20天買張,20684,0.10297514736339015
賣超第5名分點前20天買金額(千),20684,0.10297514736339015
賣超第5名分點前20天賣均值(千),20684,0.10297514736339015
賣超第5名分點前20天賣均價,20684,0.10297514736339015
賣超第5名分點前20天賣均張,20684,0.10297514736339015
賣超第5名分點前20天賣張,20684,0.10297514736339015
賣超第5名分點前20天賣金額(千),20684,0.10297514736339015
賣超第5名分點前20天金額增減(千),20684,0.10297514736339015
買超第5名分點前11天券商代號,20638,0.10274613668950135
買超第5名分點前11天張增減,20638,0.10274613668950135
買超第5名分點前11天買均值(千),20638,0.10274613668950135
買超第5名分點前11天買均價,20638,0.10274613668950135
買超第5名分點前11天買均張,20638,0.10274613668950135
買超第5名分點前11天買張,20638,0.10274613668950135
買超第5名分點前11天買金額(千),20638,0.10274613668950135
買超第5名分點前11天賣均值(千),20638,0.10274613668950135
買超第5名分點前11天賣均價,20638,0.10274613668950135
買超第5名分點前11天賣均張,20638,0.10274613668950135
買超第5名分點前11天賣張,20638,0.10274613668950135
買超第5名分點前11天賣金額(千),20638,0.10274613668950135
買超第5名分點前11天金額增減(千),20638,0.10274613668950135
賣超第5名分點前11天券商代號,20638,0.10274613668950135
賣超第5名分點前11天張增減,20638,0.10274613668950135
賣超第5名分點前11天買均值(千),20638,0.10274613668950135
賣超第5名分點前11天買均價,20638,0.10274613668950135
賣超第5名分點前11天買均張,20638,0.10274613668950135
賣超第5名分點前11天買張,20638,0.10274613668950135
賣超第5名分點前11天買金額(千),20638,0.10274613668950135
賣超第5名分點前11天賣均值(千),20638,0.10274613668950135
賣超第5名分點前11天賣均價,20638,0.10274613668950135
賣超第5名分點前11天賣均張,20638,0.10274613668950135
賣超第5名分點前11天賣張,20638,0.10274613668950135
賣超第5名分點前11天賣金額(千),20638,0.10274613668950135
賣超第5名分點前11天金額增減(千),20638,0.10274613668950135
買超第5名分點前17天券商代號,20556,0.10233790027083
買超第5名分點前17天張增減,20556,0.10233790027083
買超第5名分點前17天買均值(千),20556,0.10233790027083
買超第5名分點前17天買均價,20556,0.10233790027083
買超第5名分點前17天買均張,20556,0.10233790027083
買超第5名分點前17天買張,20556,0.10233790027083
買超第5名分點前17天買金額(千),20556,0.10233790027083
買超第5名分點前17天賣均值(千),20556,0.10233790027083
買超第5名分點前17天賣均價,20556,0.10233790027083
買超第5名分點前17天賣均張,20556,0.10233790027083
買超第5名分點前17天賣張,20556,0.10233790027083
買超第5名分點前17天賣金額(千),20556,0.10233790027083
買超第5名分點前17天金額增減(千),20556,0.10233790027083
賣超第5名分點前17天券商代號,20556,0.10233790027083
賣超第5名分點前17天張增減,20556,0.10233790027083
賣超第5名分點前17天買均值(千),20556,0.10233790027083
賣超第5名分點前17天買均價,20556,0.10233790027083
賣超第5名分點前17天買均張,20556,0.10233790027083
賣超第5名分點前17天買張,20556,0.10233790027083
賣超第5名分點前17天買金額(千),20556,0.10233790027083
賣超第5名分點前17天賣均值(千),20556,0.10233790027083
賣超第5名分點前17天賣均價,20556,0.10233790027083
賣超第5名分點前17天賣均張,20556,0.10233790027083
賣超第5名分點前17天賣張,20556,0.10233790027083
賣超第5名分點前17天賣金額(千),20556,0.10233790027083
賣超第5名分點前17天金額增減(千),20556,0.10233790027083
買超第5名分點前18天券商代號,20546,0.10228811534172375
買超第5名分點前18天張增減,20546,0.10228811534172375
買超第5名分點前18天買均值(千),20546,0.10228811534172375
買超第5名分點前18天買均價,20546,0.10228811534172375
買超第5名分點前18天買均張,20546,0.10228811534172375
買超第5名分點前18天買張,20546,0.10228811534172375
買超第5名分點前18天買金額(千),20546,0.10228811534172375
買超第5名分點前18天賣均值(千),20546,0.10228811534172375
買超第5名分點前18天賣均價,20546,0.10228811534172375
買超第5名分點前18天賣均張,20546,0.10228811534172375
買超第5名分點前18天賣張,20546,0.10228811534172375
買超第5名分點前18天賣金額(千),20546,0.10228811534172375
買超第5名分點前18天金額增減(千),20546,0.10228811534172375
賣超第5名分點前18天券商代號,20546,0.10228811534172375
賣超第5名分點前18天張增減,20546,0.10228811534172375
賣超第5名分點前18天買均值(千),20546,0.10228811534172375
賣超第5名分點前18天買均價,20546,0.10228811534172375
賣超第5名分點前18天買均張,20546,0.10228811534172375
賣超第5名分點前18天買張,20546,0.10228811534172375
賣超第5名分點前18天買金額(千),20546,0.10228811534172375
賣超第5名分點前18天賣均值(千),20546,0.10228811534172375
賣超第5名分點前18天賣均價,20546,0.10228811534172375
賣超第5名分點前18天賣均張,20546,0.10228811534172375
賣超第5名分點前18天賣張,20546,0.10228811534172375
賣超第5名分點前18天賣金額(千),20546,0.10228811534172375
賣超第5名分點前18天金額增減(千),20546,0.10228811534172375
買超第4名分點前16天券商代號,20528,0.10219850246933249
買超第4名分點前16天張增減,20528,0.10219850246933249
買超第4名分點前16天買均值(千),20528,0.10219850246933249
買超第4名分點前16天買均價,20528,0.10219850246933249
買超第4名分點前16天買均張,20528,0.10219850246933249
買超第4名分點前16天買張,20528,0.10219850246933249
買超第4名分點前16天買金額(千),20528,0.10219850246933249
買超第4名分點前16天賣均值(千),20528,0.10219850246933249
買超第4名分點前16天賣均價,20528,0.10219850246933249
買超第4名分點前16天賣均張,20528,0.10219850246933249
買超第4名分點前16天賣張,20528,0.10219850246933249
買超第4名分點前16天賣金額(千),20528,0.10219850246933249
買超第4名分點前16天金額增減(千),20528,0.10219850246933249
賣超第4名分點前16天券商代號,20528,0.10219850246933249
賣超第4名分點前16天張增減,20528,0.10219850246933249
賣超第4名分點前16天買均值(千),20528,0.10219850246933249
賣超第4名分點前16天買均價,20528,0.10219850246933249
賣超第4名分點前16天買均張,20528,0.10219850246933249
賣超第4名分點前16天買張,20528,0.10219850246933249
賣超第4名分點前16天買金額(千),20528,0.10219850246933249
賣超第4名分點前16天賣均值(千),20528,0.10219850246933249
賣超第4名分點前16天賣均價,20528,0.10219850246933249
賣超第4名分點前16天賣均張,20528,0.10219850246933249
賣超第4名分點前16天賣張,20528,0.10219850246933249
賣超第4名分點前16天賣金額(千),20528,0.10219850246933249
賣超第4名分點前16天金額增減(千),20528,0.10219850246933249
買超第5名分點前12天券商代號,20513,0.1021238250756731
買超第5名分點前12天張增減,20513,0.1021238250756731
買超第5名分點前12天買均值(千),20513,0.1021238250756731
買超第5名分點前12天買均價,20513,0.1021238250756731
買超第5名分點前12天買均張,20513,0.1021238250756731
買超第5名分點前12天買張,20513,0.1021238250756731
買超第5名分點前12天買金額(千),20513,0.1021238250756731
買超第5名分點前12天賣均值(千),20513,0.1021238250756731
買超第5名分點前12天賣均價,20513,0.1021238250756731
買超第5名分點前12天賣均張,20513,0.1021238250756731
買超第5名分點前12天賣張,20513,0.1021238250756731
買超第5名分點前12天賣金額(千),20513,0.1021238250756731
買超第5名分點前12天金額增減(千),20513,0.1021238250756731
賣超第5名分點前12天券商代號,20513,0.1021238250756731
賣超第5名分點前12天張增減,20513,0.1021238250756731
賣超第5名分點前12天買均值(千),20513,0.1021238250756731
賣超第5名分點前12天買均價,20513,0.1021238250756731
賣超第5名分點前12天買均張,20513,0.1021238250756731
賣超第5名分點前12天買張,20513,0.1021238250756731
賣超第5名分點前12天買金額(千),20513,0.1021238250756731
賣超第5名分點前12天賣均值(千),20513,0.1021238250756731
賣超第5名分點前12天賣均價,20513,0.1021238250756731
賣超第5名分點前12天賣均張,20513,0.1021238250756731
賣超第5名分點前12天賣張,20513,0.1021238250756731
賣超第5名分點前12天賣金額(千),20513,0.1021238250756731
賣超第5名分點前12天金額增減(千),20513,0.1021238250756731
買超第5名分點前13天券商代號,20496,0.10203919069619245
買超第5名分點前13天張增減,20496,0.10203919069619245
買超第5名分點前13天買均值(千),20496,0.10203919069619245
買超第5名分點前13天買均價,20496,0.10203919069619245
買超第5名分點前13天買均張,20496,0.10203919069619245
買超第5名分點前13天買張,20496,0.10203919069619245
買超第5名分點前13天買金額(千),20496,0.10203919069619245
買超第5名分點前13天賣均值(千),20496,0.10203919069619245
買超第5名分點前13天賣均價,20496,0.10203919069619245
買超第5名分點前13天賣均張,20496,0.10203919069619245
買超第5名分點前13天賣張,20496,0.10203919069619245
買超第5名分點前13天賣金額(千),20496,0.10203919069619245
買超第5名分點前13天金額增減(千),20496,0.10203919069619245
賣超第5名分點前13天券商代號,20496,0.10203919069619245
賣超第5名分點前13天張增減,20496,0.10203919069619245
賣超第5名分點前13天買均值(千),20496,0.10203919069619245
賣超第5名分點前13天買均價,20496,0.10203919069619245
賣超第5名分點前13天買均張,20496,0.10203919069619245
賣超第5名分點前13天買張,20496,0.10203919069619245
賣超第5名分點前13天買金額(千),20496,0.10203919069619245
賣超第5名分點前13天賣均值(千),20496,0.10203919069619245
賣超第5名分點前13天賣均價,20496,0.10203919069619245
賣超第5名分點前13天賣均張,20496,0.10203919069619245
賣超第5名分點前13天賣張,20496,0.10203919069619245
賣超第5名分點前13天賣金額(千),20496,0.10203919069619245
賣超第5名分點前13天金額增減(千),20496,0.10203919069619245
買超第2名分點前8天券商代號,20185,0.10049087940098773
買超第2名分點前8天張增減,20185,0.10049087940098773
買超第2名分點前8天買均值(千),20185,0.10049087940098773
買超第2名分點前8天買均價,20185,0.10049087940098773
買超第2名分點前8天買均張,20185,0.10049087940098773
買超第2名分點前8天買張,20185,0.10049087940098773
買超第2名分點前8天買金額(千),20185,0.10049087940098773
買超第2名分點前8天賣均值(千),20185,0.10049087940098773
買超第2名分點前8天賣均價,20185,0.10049087940098773
買超第2名分點前8天賣均張,20185,0.10049087940098773
買超第2名分點前8天賣張,20185,0.10049087940098773
買超第2名分點前8天賣金額(千),20185,0.10049087940098773
買超第2名分點前8天金額增減(千),20185,0.10049087940098773
賣超第2名分點前8天券商代號,20185,0.10049087940098773
賣超第2名分點前8天張增減,20185,0.10049087940098773
賣超第2名分點前8天買均值(千),20185,0.10049087940098773
賣超第2名分點前8天買均價,20185,0.10049087940098773
賣超第2名分點前8天買均張,20185,0.10049087940098773
賣超第2名分點前8天買張,20185,0.10049087940098773
賣超第2名分點前8天買金額(千),20185,0.10049087940098773
賣超第2名分點前8天賣均值(千),20185,0.10049087940098773
賣超第2名分點前8天賣均價,20185,0.10049087940098773
賣超第2名分點前8天賣均張,20185,0.10049087940098773
賣超第2名分點前8天賣張,20185,0.10049087940098773
賣超第2名分點前8天賣金額(千),20185,0.10049087940098773
賣超第2名分點前8天金額增減(千),20185,0.10049087940098773
買超第2名分點前10天券商代號,20119,0.1001622988688864
買超第2名分點前10天張增減,20119,0.1001622988688864
買超第2名分點前10天買均值(千),20119,0.1001622988688864
買超第2名分點前10天買均價,20119,0.1001622988688864
買超第2名分點前10天買均張,20119,0.1001622988688864
買超第2名分點前10天買張,20119,0.1001622988688864
買超第2名分點前10天買金額(千),20119,0.1001622988688864
買超第2名分點前10天賣均值(千),20119,0.1001622988688864
買超第2名分點前10天賣均價,20119,0.1001622988688864
買超第2名分點前10天賣均張,20119,0.1001622988688864
買超第2名分點前10天賣張,20119,0.1001622988688864
買超第2名分點前10天賣金額(千),20119,0.1001622988688864
買超第2名分點前10天金額增減(千),20119,0.1001622988688864
賣超第2名分點前10天券商代號,20119,0.1001622988688864
賣超第2名分點前10天張增減,20119,0.1001622988688864
賣超第2名分點前10天買均值(千),20119,0.1001622988688864
賣超第2名分點前10天買均價,20119,0.1001622988688864
賣超第2名分點前10天買均張,20119,0.1001622988688864
賣超第2名分點前10天買張,20119,0.1001622988688864
賣超第2名分點前10天買金額(千),20119,0.1001622988688864
賣超第2名分點前10天賣均值(千),20119,0.1001622988688864
賣超第2名分點前10天賣均價,20119,0.1001622988688864
賣超第2名分點前10天賣均張,20119,0.1001622988688864
賣超第2名分點前10天賣張,20119,0.1001622988688864
賣超第2名分點前10天賣金額(千),20119,0.1001622988688864
賣超第2名分點前10天金額增減(千),20119,0.1001622988688864
買超第2名分點前4天券商代號,20110,0.10011749243269077
買超第2名分點前4天張增減,20110,0.10011749243269077
買超第2名分點前4天買均值(千),20110,0.10011749243269077
買超第2名分點前4天買均價,20110,0.10011749243269077
買超第2名分點前4天買均張,20110,0.10011749243269077
買超第2名分點前4天買張,20110,0.10011749243269077
買超第2名分點前4天買金額(千),20110,0.10011749243269077
買超第2名分點前4天賣均值(千),20110,0.10011749243269077
買超第2名分點前4天賣均價,20110,0.10011749243269077
買超第2名分點前4天賣均張,20110,0.10011749243269077
買超第2名分點前4天賣張,20110,0.10011749243269077
買超第2名分點前4天賣金額(千),20110,0.10011749243269077
買超第2名分點前4天金額增減(千),20110,0.10011749243269077
賣超第2名分點前4天券商代號,20110,0.10011749243269077
賣超第2名分點前4天張增減,20110,0.10011749243269077
賣超第2名分點前4天買均值(千),20110,0.10011749243269077
賣超第2名分點前4天買均價,20110,0.10011749243269077
賣超第2名分點前4天買均張,20110,0.10011749243269077
賣超第2名分點前4天買張,20110,0.10011749243269077
賣超第2名分點前4天買金額(千),20110,0.10011749243269077
賣超第2名分點前4天賣均值(千),20110,0.10011749243269077
賣超第2名分點前4天賣均價,20110,0.10011749243269077
賣超第2名分點前4天賣均張,20110,0.10011749243269077
賣超第2名分點前4天賣張,20110,0.10011749243269077
賣超第2名分點前4天賣金額(千),20110,0.10011749243269077
賣超第2名分點前4天金額增減(千),20110,0.10011749243269077
買超第2名分點前7天券商代號,20080,0.09996813764537199
買超第2名分點前7天張增減,20080,0.09996813764537199
買超第2名分點前7天買均值(千),20080,0.09996813764537199
買超第2名分點前7天買均價,20080,0.09996813764537199
買超第2名分點前7天買均張,20080,0.09996813764537199
買超第2名分點前7天買張,20080,0.09996813764537199
買超第2名分點前7天買金額(千),20080,0.09996813764537199
買超第2名分點前7天賣均值(千),20080,0.09996813764537199
買超第2名分點前7天賣均價,20080,0.09996813764537199
買超第2名分點前7天賣均張,20080,0.09996813764537199
買超第2名分點前7天賣張,20080,0.09996813764537199
買超第2名分點前7天賣金額(千),20080,0.09996813764537199
買超第2名分點前7天金額增減(千),20080,0.09996813764537199
賣超第2名分點前7天券商代號,20080,0.09996813764537199
賣超第2名分點前7天張增減,20080,0.09996813764537199
賣超第2名分點前7天買均值(千),20080,0.09996813764537199
賣超第2名分點前7天買均價,20080,0.09996813764537199
賣超第2名分點前7天買均張,20080,0.09996813764537199
賣超第2名分點前7天買張,20080,0.09996813764537199
賣超第2名分點前7天買金額(千),20080,0.09996813764537199
賣超第2名分點前7天賣均值(千),20080,0.09996813764537199
賣超第2名分點前7天賣均價,20080,0.09996813764537199
賣超第2名分點前7天賣均張,20080,0.09996813764537199
賣超第2名分點前7天賣張,20080,0.09996813764537199
賣超第2名分點前7天賣金額(千),20080,0.09996813764537199
賣超第2名分點前7天金額增減(千),20080,0.09996813764537199
買超第2名分點前6天券商代號,20076,0.09994822367372949
買超第2名分點前6天張增減,20076,0.09994822367372949
買超第2名分點前6天買均值(千),20076,0.09994822367372949
買超第2名分點前6天買均價,20076,0.09994822367372949
買超第2名分點前6天買均張,20076,0.09994822367372949
買超第2名分點前6天買張,20076,0.09994822367372949
買超第2名分點前6天買金額(千),20076,0.09994822367372949
買超第2名分點前6天賣均值(千),20076,0.09994822367372949
買超第2名分點前6天賣均價,20076,0.09994822367372949
買超第2名分點前6天賣均張,20076,0.09994822367372949
買超第2名分點前6天賣張,20076,0.09994822367372949
買超第2名分點前6天賣金額(千),20076,0.09994822367372949
買超第2名分點前6天金額增減(千),20076,0.09994822367372949
賣超第2名分點前6天券商代號,20076,0.09994822367372949
賣超第2名分點前6天張增減,20076,0.09994822367372949
賣超第2名分點前6天買均值(千),20076,0.09994822367372949
賣超第2名分點前6天買均價,20076,0.09994822367372949
賣超第2名分點前6天買均張,20076,0.09994822367372949
賣超第2名分點前6天買張,20076,0.09994822367372949
賣超第2名分點前6天買金額(千),20076,0.09994822367372949
賣超第2名分點前6天賣均值(千),20076,0.09994822367372949
賣超第2名分點前6天賣均價,20076,0.09994822367372949
賣超第2名分點前6天賣均張,20076,0.09994822367372949
賣超第2名分點前6天賣張,20076,0.09994822367372949
賣超第2名分點前6天賣金額(千),20076,0.09994822367372949
賣超第2名分點前6天金額增減(千),20076,0.09994822367372949
買超第2名分點前15天券商代號,20072,0.09992830970208698
買超第2名分點前15天張增減,20072,0.09992830970208698
買超第2名分點前15天買均值(千),20072,0.09992830970208698
買超第2名分點前15天買均價,20072,0.09992830970208698
買超第2名分點前15天買均張,20072,0.09992830970208698
買超第2名分點前15天買張,20072,0.09992830970208698
買超第2名分點前15天買金額(千),20072,0.09992830970208698
買超第2名分點前15天賣均值(千),20072,0.09992830970208698
買超第2名分點前15天賣均價,20072,0.09992830970208698
買超第2名分點前15天賣均張,20072,0.09992830970208698
買超第2名分點前15天賣張,20072,0.09992830970208698
買超第2名分點前15天賣金額(千),20072,0.09992830970208698
買超第2名分點前15天金額增減(千),20072,0.09992830970208698
賣超第2名分點前15天券商代號,20072,0.09992830970208698
賣超第2名分點前15天張增減,20072,0.09992830970208698
賣超第2名分點前15天買均值(千),20072,0.09992830970208698
賣超第2名分點前15天買均價,20072,0.09992830970208698
賣超第2名分點前15天買均張,20072,0.09992830970208698
賣超第2名分點前15天買張,20072,0.09992830970208698
賣超第2名分點前15天買金額(千),20072,0.09992830970208698
賣超第2名分點前15天賣均值(千),20072,0.09992830970208698
賣超第2名分點前15天賣均價,20072,0.09992830970208698
賣超第2名分點前15天賣均張,20072,0.09992830970208698
賣超第2名分點前15天賣張,20072,0.09992830970208698
賣超第2名分點前15天賣金額(千),20072,0.09992830970208698
賣超第2名分點前15天金額增減(千),20072,0.09992830970208698
買超第2名分點前5天券商代號,20069,0.0999133742233551
買超第2名分點前5天張增減,20069,0.0999133742233551
買超第2名分點前5天買均值(千),20069,0.0999133742233551
買超第2名分點前5天買均價,20069,0.0999133742233551
買超第2名分點前5天買均張,20069,0.0999133742233551
買超第2名分點前5天買張,20069,0.0999133742233551
買超第2名分點前5天買金額(千),20069,0.0999133742233551
買超第2名分點前5天賣均值(千),20069,0.0999133742233551
買超第2名分點前5天賣均價,20069,0.0999133742233551
買超第2名分點前5天賣均張,20069,0.0999133742233551
買超第2名分點前5天賣張,20069,0.0999133742233551
買超第2名分點前5天賣金額(千),20069,0.0999133742233551
買超第2名分點前5天金額增減(千),20069,0.0999133742233551
賣超第2名分點前5天券商代號,20069,0.0999133742233551
賣超第2名分點前5天張增減,20069,0.0999133742233551
賣超第2名分點前5天買均值(千),20069,0.0999133742233551
賣超第2名分點前5天買均價,20069,0.0999133742233551
賣超第2名分點前5天買均張,20069,0.0999133742233551
賣超第2名分點前5天買張,20069,0.0999133742233551
賣超第2名分點前5天買金額(千),20069,0.0999133742233551
賣超第2名分點前5天賣均值(千),20069,0.0999133742233551
賣超第2名分點前5天賣均價,20069,0.0999133742233551
賣超第2名分點前5天賣均張,20069,0.0999133742233551
賣超第2名分點前5天賣張,20069,0.0999133742233551
賣超第2名分點前5天賣金額(千),20069,0.0999133742233551
賣超第2名分點前5天金額增減(千),20069,0.0999133742233551
買超第1名分點前8天券商代號,20029,0.09971423450693007
買超第1名分點前8天張增減,20029,0.09971423450693007
買超第1名分點前8天買均值(千),20029,0.09971423450693007
買超第1名分點前8天買均價,20029,0.09971423450693007
買超第1名分點前8天買均張,20029,0.09971423450693007
買超第1名分點前8天買張,20029,0.09971423450693007
買超第1名分點前8天買金額(千),20029,0.09971423450693007
買超第1名分點前8天賣均值(千),20029,0.09971423450693007
買超第1名分點前8天賣均價,20029,0.09971423450693007
買超第1名分點前8天賣均張,20029,0.09971423450693007
買超第1名分點前8天賣張,20029,0.09971423450693007
買超第1名分點前8天賣金額(千),20029,0.09971423450693007
買超第1名分點前8天金額增減(千),20029,0.09971423450693007
賣超第1名分點前8天券商代號,20029,0.09971423450693007
賣超第1名分點前8天張增減,20029,0.09971423450693007
賣超第1名分點前8天買均值(千),20029,0.09971423450693007
賣超第1名分點前8天買均價,20029,0.09971423450693007
賣超第1名分點前8天買均張,20029,0.09971423450693007
賣超第1名分點前8天買張,20029,0.09971423450693007
賣超第1名分點前8天買金額(千),20029,0.09971423450693007
賣超第1名分點前8天賣均值(千),20029,0.09971423450693007
賣超第1名分點前8天賣均價,20029,0.09971423450693007
賣超第1名分點前8天賣均張,20029,0.09971423450693007
賣超第1名分點前8天賣張,20029,0.09971423450693007
賣超第1名分點前8天賣金額(千),20029,0.09971423450693007
